ID,WasteType,WasteAmount,Latitude,Longitude,Temperature,WeatherType,DateTime
2604,Glass,17,51.588228346524495,4.7806980192454045,11.3,Cloudy,2026-05-05 14:37:00
2605,Cans,14,51.585744468908835,4.782044422954705,12.5,Cloudy,2026-05-05 14:38:00
2606,Cans,14,51.58625807914301,4.780000255481829,5.0,Fog,2026-05-05 14:46:00
2607,Paper/Cardboard,11,51.58578680147886,4.781908823337112,3.4,Storm,2026-05-05 14:48:00
2608,Cans,15,51.583282578807385,4.781666865498876,13.5,Fog,2026-05-05 15:18:00
2609,Plastic,19,51.5882321190627,4.780826993892169,13.5,Sunny,2026-05-05 15:22:00
2610,Glass,17,51.586226473345604,4.78197146672056,7.3,Sunny,2026-05-05 15:40:00
2611,Glass,20,51.58816997005422,4.782840048604134,10.8,Sunny,2026-05-05 16:14:00
2612,Glass,13,51.58625378412345,4.777980106597894,6.4,Rain,2026-05-05 16:36:00
2613,Cans,20,51.584782874569164,4.778911247720292,11.8,Sunny,2026-05-05 17:05:00
2614,Plastic,15,51.58617915240684,4.779439501975127,15.4,Rain,2026-05-05 17:31:00
2615,Plastic,16,51.58370251477858,4.781167098023272,12.8,Fog,2026-05-05 17:38:00
2616,Cans,17,51.58676361709737,4.781656309833729,11.6,Sunny,2026-05-05 17:43:00
2617,Plastic,16,51.58530066692156,4.7801173607998875,10.6,Cloudy,2026-05-05 17:52:00
2618,Cans,14,51.586801958548875,4.780816594074436,15.5,Rain,2026-05-05 17:55:00
2619,Paper/Cardboard,11,51.58589144144796,4.782601393446798,8.1,Storm,2026-05-05 17:55:00
2620,Paper/Cardboard,16,51.590228780466404,4.782590969851024,13.4,Cloudy,2026-05-05 18:16:00
2621,Paper/Cardboard,15,51.5845024598189,4.779826883569741,9.4,Fog,2026-05-05 18:16:00
2622,Plastic,14,51.58533386758815,4.781699800867965,16.2,Rain,2026-05-05 18:17:00
2623,Plastic,13,51.586579513122324,4.781825196300851,6.2,Storm,2026-05-05 18:18:00
2624,Plastic,18,51.58769673476717,4.778443471201357,12.9,Fog,2026-05-05 18:22:00
2625,Residual,15,51.584494182394145,4.780245090036324,7.5,Cloudy,2026-05-05 18:25:00
2626,Paper/Cardboard,16,51.58838101552164,4.78166065489189,11.9,Sunny,2026-05-05 18:34:00
2627,Plastic,17,51.585601324184495,4.7818442286301925,13.8,Fog,2026-05-05 18:52:00
2628,Plastic,15,51.58611975188439,4.781931076103408,9.9,Rain,2026-05-05 18:56:00
2629,Plastic,17,51.589169837573465,4.7783834378983245,7.5,Cloudy,2026-05-05 19:09:00
2630,Plastic,15,51.586842376684444,4.778874619923795,14.6,Rain,2026-05-05 19:14:00
2631,Residual,18,51.58591449353937,4.779755713560932,16.0,Sunny,2026-05-05 19:15:00
2632,Plastic,19,51.58866560737854,4.778588234823944,12.4,Cloudy,2026-05-05 19:16:00
2633,Cans,17,51.58965693077761,4.780727922157674,16.0,Cloudy,2026-05-05 19:30:00
2634,Residual,16,51.58307239299959,4.77975714774461,11.8,Cloudy,2026-05-05 19:51:00
2635,Paper/Cardboard,14,51.58439357069698,4.782276937111816,10.1,Storm,2026-05-05 20:04:00
2636,Paper/Cardboard,17,51.58702046968884,4.780334964528369,7.3,Cloudy,2026-05-05 20:19:00
2637,Plastic,15,51.584813391545595,4.780579663536447,11.1,Cloudy,2026-05-05 20:28:00
2638,Cans,19,51.58507431785442,4.780127059846763,18.4,Sunny,2026-05-05 20:33:00
2639,Paper/Cardboard,16,51.58609874377388,4.781913065025796,11.8,Cloudy,2026-05-05 20:35:00
2640,Paper/Cardboard,17,51.58412507403631,4.779360213116294,9.7,Fog,2026-05-05 20:42:00
2641,Plastic,14,51.591065912569356,4.781905591577911,8.6,Fog,2026-05-05 20:48:00
2642,Paper/Cardboard,14,51.58684231517306,4.778267922569601,7.8,Cloudy,2026-05-05 21:02:00
2643,Plastic,19,51.58827720921905,4.776525246998053,16.8,Cloudy,2026-05-05 21:10:00
2644,Plastic,17,51.58578967662227,4.776492955415867,17.7,Rain,2026-05-05 21:12:00
2645,Plastic,17,51.589795189044864,4.781532595144203,10.8,Sunny,2026-05-05 21:14:00
2646,Paper/Cardboard,19,51.58999578846478,4.779597526143499,9.7,Sunny,2026-05-05 21:15:00
2647,Cans,14,51.58913950787597,4.7805601392082275,7.8,Cloudy,2026-05-05 21:35:00
2648,Cans,14,51.585926331054644,4.778804319858445,5.3,Cloudy,2026-05-05 21:42:00
2649,Paper/Cardboard,11,51.58524344572398,4.781447343781633,10.7,Storm,2026-05-05 21:46:00
2650,Plastic,19,51.5886,4.7766,15.3,Sunny,2026-05-05 21:49:00
2651,Paper/Cardboard,13,51.587104667901286,4.777368481855639,14.3,Fog,2026-05-05 21:53:00
2652,Cans,16,51.58361623546354,4.781205254407834,18.8,Cloudy,2026-05-05 22:13:00
2653,Glass,14,51.588187769206954,4.780917331797928,14.8,Cloudy,2026-05-05 22:40:00
2654,Glass,14,51.584462776819116,4.780381636854179,17.0,Cloudy,2026-05-05 22:41:00
2655,Cans,18,51.58684309872205,4.780911630993261,17.4,Cloudy,2026-05-05 22:53:00
2656,Cans,17,51.5876912784074,4.782675987533944,18.1,Cloudy,2026-05-05 22:59:00
2657,Plastic,12,51.5886,4.7766,11.8,Sunny,2026-05-06 07:12:00
2658,Residual,4,51.55,4.812,10.0,Fog,2026-05-06 11:18:00
2659,Cans,9,51.5862,4.7805,12.3,Fog,2026-05-06 13:04:00
2660,Electronics,5,51.568,4.73,12.9,Fog,2026-05-06 20:46:00
2661,Plastic,6,51.5894,4.7757,9.8,Cloudy,2026-05-07 01:58:00
2662,Plastic,8,51.5955,4.78,13.5,Fog,2026-05-07 02:02:00
2663,Cans,8,51.5862,4.7805,16.5,Sunny,2026-05-07 03:49:00
2664,Paper/Cardboard,9,51.615,4.76,18.1,Sunny,2026-05-07 05:07:00
2665,Electronics,0,51.55,4.812,7.1,Storm,2026-05-07 09:11:00
2666,Paper/Cardboard,8,51.605,4.816,12.9,Cloudy,2026-05-07 15:24:00
2667,Glass,10,51.599,4.717,17.2,Cloudy,2026-05-07 21:45:00
2668,Residual,9,51.5905,4.7745,5.7,Cloudy,2026-05-08 00:46:00
2669,Glass,11,51.5862,4.7805,9.5,Sunny,2026-05-08 01:51:00
2670,Plastic,8,51.5886,4.7766,12.0,Fog,2026-05-08 02:22:00
2671,Bulky,6,51.579,4.743,11.1,Sunny,2026-05-08 03:09:00
2672,Plastic,4,51.571,4.808,13.3,Rain,2026-05-08 05:53:00
2673,Plastic,5,51.5862,4.7805,14.2,Storm,2026-05-08 09:13:00
2674,Residual,9,51.612,4.756,9.5,Sunny,2026-05-08 20:40:00
2675,Paper/Cardboard,5,51.5894,4.7757,14.3,Storm,2026-05-09 01:03:00
2676,Plastic,7,51.5905,4.7745,8.3,Storm,2026-05-09 06:57:00
2677,Electronics,10,51.5887,4.775,12.0,Cloudy,2026-05-09 12:05:00
2678,Residual,10,51.602,4.779,13.0,Cloudy,2026-05-09 15:52:00
2679,Cans,11,51.56,4.77,11.9,Rain,2026-05-09 17:59:00
2680,Cans,12,51.5862,4.7805,15.1,Cloudy,2026-05-09 21:07:00
2681,Bulky,5,51.6,4.805,13.3,Fog,2026-05-10 03:10:00
2682,Bulky,10,51.597,4.772,14.7,Sunny,2026-05-10 04:36:00
2683,Residual,2,51.576,4.796,12.0,Storm,2026-05-10 04:55:00
2684,Plastic,8,51.602,4.779,12.7,Cloudy,2026-05-10 05:12:00
2685,Bulky,9,51.615,4.76,13.0,Sunny,2026-05-10 06:49:00
2686,Plastic,11,51.5905,4.801,14.0,Sunny,2026-05-10 08:45:00
2687,Bulky,9,51.599,4.717,11.3,Cloudy,2026-05-10 10:22:00
2688,Glass,10,51.571,4.808,8.9,Sunny,2026-05-10 11:14:00
2689,Bulky,9,51.605,4.816,15.5,Cloudy,2026-05-10 20:49:00
2690,Cans,7,51.556,4.824,11.8,Sunny,2026-05-11 04:57:00
2691,Plastic,10,51.5905,4.801,9.6,Sunny,2026-05-11 08:44:00
2692,Plastic,7,51.612,4.756,13.2,Cloudy,2026-05-11 09:25:00
2693,Paper/Cardboard,7,51.605,4.816,15.3,Fog,2026-05-11 14:04:00
2694,Bulky,9,51.579,4.743,6.3,Sunny,2026-05-11 14:10:00
2695,Plastic,5,51.5887,4.775,10.2,Fog,2026-05-11 15:42:00
2696,Bulky,7,51.5905,4.801,19.1,Rain,2026-05-11 21:03:00
2697,Paper/Cardboard,7,51.5886,4.7766,12.6,Storm,2026-05-11 22:33:00
2698,Residual,3,51.605,4.816,16.0,Rain,2026-05-12 02:04:00
2699,Plastic,3,51.579,4.743,9.7,Fog,2026-05-12 07:08:00
2700,Residual,5,51.568,4.73,20.0,Cloudy,2026-05-12 08:20:00
2701,Paper/Cardboard,12,51.5955,4.78,13.3,Sunny,2026-05-12 13:02:00
2702,Plastic,12,51.571,4.808,17.0,Cloudy,2026-05-12 18:36:00
2703,Residual,6,51.6,4.765,15.4,Storm,2026-05-12 19:16:00
2704,Residual,6,51.556,4.824,20.6,Fog,2026-05-12 21:48:00
2705,Plastic,11,51.5886,4.7766,11.9,Sunny,2026-05-13 04:21:00
2706,Residual,4,51.556,4.824,16.4,Rain,2026-05-13 05:00:00
2707,Paper/Cardboard,10,51.5894,4.7757,12.5,Fog,2026-05-13 12:51:00
2708,Bulky,3,51.6,4.805,17.5,Storm,2026-05-13 21:03:00
2709,Residual,10,51.599,4.717,11.5,Sunny,2026-05-13 21:05:00
2710,Plastic,7,51.5887,4.775,10.0,Rain,2026-05-13 21:28:00
2711,Cans,16,51.5905,4.7745,12.9,Storm,2026-05-14 02:13:00
2712,Plastic,20,51.5905,4.801,14.2,Sunny,2026-05-14 03:34:00
2713,Cans,4,51.6,4.805,18.9,Fog,2026-05-14 05:09:00
2714,Cans,19,51.585549291475985,4.773482387080631,17.0,Cloudy,2026-05-14 11:04:00
2715,Cans,20,51.59215016565522,4.776977337048934,14.0,Sunny,2026-05-14 12:09:00
2716,Paper/Cardboard,20,51.59135120067646,4.778043572940314,18.3,Sunny,2026-05-14 12:38:00
2717,Bulky,7,51.605,4.816,13.6,Cloudy,2026-05-14 12:47:00
2718,Residual,20,51.58576185635976,4.7762277503882835,17.1,Cloudy,2026-05-14 13:22:00
2719,Glass,16,51.5888705998369,4.776693376312051,14.3,Storm,2026-05-14 14:35:00
2720,Paper/Cardboard,3,51.571,4.808,13.6,Storm,2026-05-14 15:36:00
2721,Cans,20,51.59030223409911,4.773115066298309,17.2,Cloudy,2026-05-14 18:09:00
2722,Cans,20,51.59017097246449,4.7776066284472485,12.7,Cloudy,2026-05-14 20:02:00
2723,Paper/Cardboard,20,51.589470552223176,4.773152531129202,14.9,Sunny,2026-05-14 20:10:00
2724,Glass,20,51.5892015634579,4.77370812486332,17.5,Sunny,2026-05-14 20:10:00
2725,Cans,19,51.58989664813195,4.778330615071094,19.1,Cloudy,2026-05-14 21:33:00
2726,Paper/Cardboard,16,51.59012206559404,4.7768103502803845,11.6,Rain,2026-05-14 21:41:00
2727,Cans,19,51.587237637581026,4.775072878720288,11.8,Cloudy,2026-05-14 22:28:00
2728,Paper/Cardboard,20,51.591155509559115,4.776059794416135,13.7,Cloudy,2026-05-14 23:51:00
2729,Paper/Cardboard,13,51.589082945072704,4.775877065177624,6.7,Storm,2026-05-15 00:39:00
2730,Cans,16,51.5877499919076,4.776153928766504,15.6,Storm,2026-05-15 00:44:00
2731,Glass,20,51.5885585764641,4.778120375138435,10.3,Sunny,2026-05-15 01:17:00
2732,Bulky,6,51.599,4.717,15.2,Fog,2026-05-15 01:41:00
2733,Plastic,12,51.556,4.779,18.2,Sunny,2026-05-15 02:44:00
2734,Cans,17,51.58825964197876,4.775358093998567,11.3,Sunny,2026-05-15 03:22:00
2735,Cans,16,51.58963880052758,4.77426190550427,14.1,Cloudy,2026-05-15 03:57:00
2736,Paper/Cardboard,16,51.58568332886883,4.775984190969253,14.5,Rain,2026-05-15 05:13:00
2737,Residual,20,51.58946286666141,4.774417979681372,15.6,Sunny,2026-05-15 06:18:00
2738,Glass,19,51.58901774954283,4.778187890707167,11.4,Sunny,2026-05-15 06:20:00
2739,Cans,20,51.590400417701936,4.777972476566036,16.5,Sunny,2026-05-15 06:32:00
2740,Plastic,12,51.58852306512532,4.7739839701267925,11.2,Rain,2026-05-15 07:51:00
2741,Cans,20,51.6,4.765,6.3,Sunny,2026-05-15 08:40:00
2742,Paper/Cardboard,19,51.58997782002351,4.775092280283292,9.3,Cloudy,2026-05-15 08:53:00
2743,Glass,15,51.58871656380891,4.775268486561905,16.5,Storm,2026-05-15 09:45:00
2744,Cans,16,51.587200610427026,4.776379686785675,8.4,Rain,2026-05-15 10:21:00
2745,Residual,20,51.58847813075321,4.779038167353465,16.0,Fog,2026-05-15 10:36:00
2746,Paper/Cardboard,18,51.573,4.766,19.7,Cloudy,2026-05-15 11:57:00
2747,Cans,15,51.589162739887904,4.775816609635434,8.9,Storm,2026-05-15 15:46:00
2748,Cans,18,51.59084902053662,4.7735605533238,12.5,Cloudy,2026-05-15 16:53:00
2749,Plastic,20,51.58975950437699,4.777480446127211,11.6,Sunny,2026-05-15 17:03:00
2750,Cans,19,51.58955715182902,4.776027970443731,14.7,Rain,2026-05-15 18:41:00
2751,Residual,20,51.58799511659608,4.774160853940235,8.1,Sunny,2026-05-15 20:41:00
2752,Cans,18,51.58704638047277,4.772708032611332,14.4,Storm,2026-05-15 22:01:00
2753,Cans,7,51.56,4.77,11.1,Storm,2026-05-15 22:29:00
2754,Residual,19,51.59183317745899,4.778800357071589,15.5,Cloudy,2026-05-15 22:54:00
2755,Cans,18,51.59188739860589,4.779387656255244,16.3,Fog,2026-05-15 22:56:00
2756,Plastic,19,51.589117630039965,4.778016205720528,14.7,Cloudy,2026-05-15 23:03:00
2757,Residual,20,51.59234871848037,4.7745611923606255,18.4,Sunny,2026-05-15 23:28:00
2758,Paper/Cardboard,20,51.588445192830484,4.770880166867395,9.7,Sunny,2026-05-16 00:16:00
2759,Cans,16,51.597,4.772,16.7,Cloudy,2026-05-16 01:23:00
2760,Residual,17,51.58906922374837,4.775434408501705,13.3,Cloudy,2026-05-16 01:29:00
2761,Plastic,20,51.590561106378644,4.779139990786762,18.1,Cloudy,2026-05-16 02:34:00
2762,Cans,20,51.589112823134336,4.77649074201799,7.4,Sunny,2026-05-16 02:55:00
2763,Plastic,15,51.59227912513046,4.772821977555581,8.9,Storm,2026-05-16 03:10:00
2764,Residual,8,51.566,4.788,15.1,Sunny,2026-05-16 05:12:00
2765,Glass,18,51.59167928196034,4.773450135689412,17.7,Cloudy,2026-05-16 05:25:00
2766,Plastic,15,51.59015109302,4.773180361142104,17.8,Storm,2026-05-16 06:19:00
2767,Residual,15,51.584127248673504,4.774033168042681,16.0,Fog,2026-05-16 06:19:00
2768,Cans,20,51.58588316544056,4.777299755946985,16.0,Sunny,2026-05-16 07:39:00
2769,Paper/Cardboard,19,51.58800528653925,4.777638060180118,16.7,Fog,2026-05-16 08:17:00
2770,Residual,18,51.59058016542489,4.775347699563898,10.4,Cloudy,2026-05-16 09:12:00
2771,Glass,17,51.591244256039666,4.775312928562348,13.8,Fog,2026-05-16 09:29:00
2772,Cans,17,51.59296177280084,4.772764769302328,10.3,Rain,2026-05-16 09:29:00
2773,Glass,18,51.59030308124129,4.7772432026262415,13.5,Sunny,2026-05-16 09:38:00
2774,Plastic,18,51.588640119824234,4.776899630653113,10.1,Cloudy,2026-05-16 09:44:00
2775,Cans,19,51.58670171642493,4.773746053655242,9.1,Sunny,2026-05-16 09:46:00
2776,Plastic,18,51.58695582550804,4.774244487868943,19.3,Rain,2026-05-16 10:06:00
2777,Residual,16,51.59032389517886,4.7760322588305515,12.0,Storm,2026-05-16 10:19:00
2778,Paper/Cardboard,18,51.59237234597149,4.774473052584579,15.9,Fog,2026-05-16 11:53:00
2779,Glass,18,51.5886,4.7766,14.3,Rain,2026-05-16 12:28:00
2780,Residual,7,51.579,4.743,15.1,Storm,2026-05-16 12:35:00
2781,Plastic,18,51.587298314248095,4.775652716269654,11.4,Rain,2026-05-16 13:54:00
2782,Cans,20,51.591036197294954,4.776289575775208,14.8,Cloudy,2026-05-16 14:21:00
2783,Plastic,12,51.579,4.743,6.3,Sunny,2026-05-16 14:35:00
2784,Cans,20,51.58823198943131,4.77456772035196,12.0,Sunny,2026-05-16 15:12:00
2785,Glass,20,51.592542682484535,4.775803107995384,12.8,Sunny,2026-05-16 17:47:00
2786,Paper/Cardboard,20,51.58462718711996,4.777937481063847,15.2,Cloudy,2026-05-16 18:18:00
2787,Residual,8,51.568,4.73,16.5,Fog,2026-05-16 18:58:00
2788,Residual,20,51.5894,4.7757,7.9,Cloudy,2026-05-16 18:59:00
2789,Plastic,20,51.585934651086305,4.775512154484704,8.9,Sunny,2026-05-16 21:12:00
2790,Glass,15,51.58459606280772,4.778748942431981,13.1,Rain,2026-05-16 21:13:00
2791,Paper/Cardboard,19,51.586640056636774,4.775591281126927,19.8,Fog,2026-05-16 23:41:00
2792,Paper/Cardboard,20,51.58685809952275,4.775861006090427,21.2,Fog,2026-05-17 00:45:00
2793,Glass,20,51.586401266641516,4.7776126448520575,11.1,Sunny,2026-05-17 01:15:00
2794,Cans,8,51.612,4.756,16.8,Cloudy,2026-05-17 01:37:00
2795,Plastic,18,51.5887,4.775,16.3,Cloudy,2026-05-17 02:23:00
2796,Cans,17,51.59159898589344,4.7759514871609134,19.4,Rain,2026-05-17 02:57:00
2797,Residual,20,51.58843129636679,4.77680349655961,16.7,Sunny,2026-05-17 04:40:00
2798,Cans,20,51.588317749012376,4.773091174494186,21.2,Sunny,2026-05-17 05:41:00
2799,Plastic,17,51.5905,4.7745,12.3,Storm,2026-05-17 06:19:00
2800,Paper/Cardboard,4,51.615,4.76,6.2,Storm,2026-05-17 09:04:00
2801,Plastic,20,51.59225787389525,4.774059700960697,10.7,Sunny,2026-05-17 09:14:00
2802,Residual,16,51.586431332511744,4.770273600174861,17.0,Fog,2026-05-17 09:32:00
2803,Glass,20,51.58710793962432,4.772924928298983,8.6,Sunny,2026-05-17 11:09:00
2804,Cans,20,51.590014216062166,4.775603240114803,11.8,Fog,2026-05-17 14:13:00
2805,Plastic,20,51.590120985410195,4.775275261930872,18.1,Sunny,2026-05-17 15:28:00
2806,Electronics,8,51.55,4.812,11.3,Cloudy,2026-05-17 15:38:00
2807,Cans,20,51.590182505884094,4.7763440622735605,15.6,Sunny,2026-05-17 16:09:00
2808,Residual,20,51.59160946339964,4.7740483233255295,11.2,Cloudy,2026-05-17 17:06:00
2809,Paper/Cardboard,20,51.592771383331566,4.776321209978759,14.6,Cloudy,2026-05-17 17:33:00
2810,Paper/Cardboard,20,51.58944859461436,4.7772019185694,14.9,Fog,2026-05-17 17:42:00
2811,Paper/Cardboard,20,51.58803751775227,4.778875553879833,9.7,Fog,2026-05-17 19:46:00
2812,Glass,20,51.58979954845344,4.774189041889279,12.4,Sunny,2026-05-17 19:47:00
2813,Cans,20,51.5886,4.7766,20.2,Sunny,2026-05-17 21:31:00
2814,Residual,18,51.592322427687144,4.774917652772958,17.2,Rain,2026-05-17 21:52:00
2815,Glass,20,51.58867152843523,4.7747768398722235,6.9,Fog,2026-05-17 22:28:00
2816,Glass,12,51.5894,4.7757,19.4,Sunny,2026-05-18 00:31:00
2817,Plastic,6,51.573,4.766,13.8,Cloudy,2026-05-18 02:49:00
2818,Residual,10,51.5955,4.78,15.4,Cloudy,2026-05-19 12:10:00
2819,Bulky,7,51.586,4.756,11.5,Fog,2026-05-19 12:13:00
2820,Cans,16,51.5886,4.7766,16.0,Sunny,2026-05-19 15:56:00
2821,Bulky,8,51.605,4.816,9.3,Fog,2026-05-19 17:01:00
2822,Cans,10,51.5955,4.78,13.7,Fog,2026-05-19 21:53:00
2823,Paper/Cardboard,10,51.5905,4.7745,13.3,Sunny,2026-05-20 00:24:00
2824,Residual,2,51.55,4.812,10.8,Rain,2026-05-20 01:31:00
2825,Residual,12,51.5862,4.7805,14.5,Sunny,2026-05-20 02:15:00
2826,Bulky,5,51.612,4.756,17.8,Fog,2026-05-20 03:52:00
2827,Glass,8,51.5832,4.7842,7.8,Sunny,2026-05-20 04:09:00
2828,Electronics,3,51.55,4.812,16.5,Cloudy,2026-05-20 04:38:00
2829,Glass,11,51.6,4.765,23.6,Sunny,2026-05-20 07:17:00
2830,Plastic,5,51.599,4.717,15.9,Cloudy,2026-05-20 09:04:00
2831,Electronics,5,51.5905,4.7745,10.7,Cloudy,2026-05-20 12:23:00
2832,Cans,7,51.55,4.812,19.8,Fog,2026-05-20 12:55:00
2833,Paper/Cardboard,9,51.5862,4.7805,14.5,Rain,2026-05-20 17:01:00
2834,Electronics,5,51.612,4.756,11.9,Rain,2026-05-20 18:08:00
2835,Plastic,7,51.573,4.766,12.2,Cloudy,2026-05-20 23:22:00
2836,Cans,8,51.5894,4.7757,15.8,Rain,2026-05-21 01:32:00
2837,Plastic,7,51.5886,4.7766,12.0,Rain,2026-05-21 01:49:00
2838,Cans,5,51.5955,4.78,8.1,Cloudy,2026-05-21 02:46:00
2839,Glass,6,51.566,4.788,18.6,Rain,2026-05-21 12:29:00
2840,Bulky,6,51.5905,4.7745,11.8,Fog,2026-05-21 12:54:00
2841,Bulky,4,51.579,4.743,17.0,Storm,2026-05-21 15:05:00
2842,Plastic,9,51.5832,4.7842,8.7,Storm,2026-05-21 18:51:00
2843,Residual,8,51.579,4.743,19.1,Sunny,2026-05-21 22:48:00
2844,Plastic,11,51.56,4.77,18.1,Cloudy,2026-05-22 03:07:00
2845,Paper/Cardboard,5,51.556,4.824,17.3,Rain,2026-05-22 07:11:00
2846,Glass,7,51.599,4.717,15.0,Fog,2026-05-22 08:22:00
2847,Plastic,6,51.571,4.808,8.4,Fog,2026-05-22 11:54:00
2848,Plastic,7,51.5832,4.7842,14.3,Storm,2026-05-22 12:52:00
2849,Electronics,10,51.56,4.77,14.3,Cloudy,2026-05-22 21:50:00
2850,Glass,9,51.556,4.779,9.6,Rain,2026-05-24 00:50:00
2851,Paper/Cardboard,6,51.556,4.824,17.4,Storm,2026-05-24 01:00:00
2852,Glass,5,51.612,4.756,11.0,Rain,2026-05-24 01:16:00
2853,Cans,4,51.5905,4.7745,10.1,Storm,2026-05-24 03:34:00
2854,Glass,5,51.612,4.756,14.0,Storm,2026-05-24 11:53:00
2855,Residual,10,51.615,4.76,11.6,Sunny,2026-05-24 12:40:00
2856,Electronics,10,51.615,4.76,19.6,Sunny,2026-05-24 15:11:00
2857,Plastic,15,51.566,4.788,22.4,Cloudy,2026-05-24 20:28:00
2858,Glass,8,51.573,4.766,15.5,Fog,2026-05-24 23:27:00
2859,Paper/Cardboard,7,51.612,4.756,10.9,Cloudy,2026-05-25 05:56:00
2860,Paper/Cardboard,6,51.5955,4.78,14.7,Rain,2026-05-25 08:01:00
2861,Glass,8,51.5955,4.78,13.3,Fog,2026-05-25 10:14:00
2862,Electronics,6,51.605,4.816,12.9,Cloudy,2026-05-25 10:45:00
2863,Bulky,8,51.615,4.76,14.7,Cloudy,2026-05-25 14:41:00
2864,Paper/Cardboard,8,51.5894,4.7757,9.9,Cloudy,2026-05-26 09:43:00
2865,Cans,9,51.55,4.812,10.8,Cloudy,2026-05-26 13:49:00
2866,Electronics,6,51.568,4.73,16.0,Cloudy,2026-05-26 15:58:00
2867,Plastic,10,51.56,4.77,12.9,Rain,2026-05-26 19:07:00
2868,Residual,6,51.5955,4.78,19.0,Rain,2026-05-26 21:21:00
2869,Electronics,8,51.568,4.73,16.5,Sunny,2026-05-27 00:13:00
2870,Plastic,12,51.5832,4.7842,14.9,Sunny,2026-05-27 02:42:00
2871,Glass,8,51.6,4.765,10.8,Cloudy,2026-05-27 03:17:00
2872,Paper/Cardboard,4,51.556,4.824,16.8,Cloudy,2026-05-27 04:33:00
2873,Paper/Cardboard,9,51.579,4.743,19.8,Cloudy,2026-05-27 07:51:00
2874,Residual,6,51.571,4.808,17.0,Fog,2026-05-27 07:59:00
2875,Plastic,10,51.56,4.77,15.7,Cloudy,2026-05-27 17:19:00
2876,Paper/Cardboard,7,51.556,4.824,13.1,Rain,2026-05-27 18:00:00
2877,Plastic,9,51.597,4.772,18.8,Cloudy,2026-05-27 18:18:00
2878,Residual,6,51.5887,4.775,19.1,Rain,2026-05-27 23:27:00
2879,Bulky,4,51.586,4.756,16.4,Rain,2026-05-27 23:49:00
2880,Paper/Cardboard,1,51.597,4.772,10.7,Rain,2026-05-28 05:20:00
2881,Bulky,8,51.576,4.796,29.6,Fog,2026-05-28 10:15:00
2882,Paper/Cardboard,7,51.5832,4.7842,16.1,Rain,2026-05-28 11:47:00
2883,Cans,7,51.5887,4.775,16.7,Rain,2026-05-28 11:57:00
2884,Cans,9,51.5887,4.775,16.5,Fog,2026-05-28 19:23:00
2885,Cans,5,51.571,4.808,14.1,Storm,2026-05-28 20:03:00
2886,Glass,7,51.55,4.812,16.7,Cloudy,2026-05-28 22:55:00
2887,Electronics,9,51.5862,4.7805,14.3,Sunny,2026-05-28 23:57:00
2888,Electronics,7,51.602,4.779,19.7,Fog,2026-05-29 02:31:00
2889,Plastic,9,51.5862,4.7805,16.3,Cloudy,2026-05-29 16:51:00
2890,Bulky,6,51.6,4.805,16.6,Cloudy,2026-05-29 17:08:00
2891,Paper/Cardboard,11,51.599,4.717,13.2,Sunny,2026-05-29 17:30:00
2892,Glass,7,51.5955,4.78,16.9,Rain,2026-05-29 23:38:00
2893,Paper/Cardboard,4,51.599,4.717,14.3,Rain,2026-05-30 02:19:00
2894,Paper/Cardboard,7,51.5887,4.775,9.7,Rain,2026-05-30 07:04:00
2895,Residual,5,51.602,4.779,17.6,Rain,2026-05-30 09:47:00
2896,Residual,10,51.5905,4.801,15.8,Cloudy,2026-05-30 10:14:00
2897,Glass,9,51.5886,4.7766,15.3,Storm,2026-05-30 13:23:00
2898,Residual,8,51.602,4.779,14.6,Fog,2026-05-30 19:10:00
2899,Residual,7,51.576,4.796,16.5,Rain,2026-05-30 22:16:00
2900,Residual,7,51.571,4.808,18.9,Rain,2026-05-30 23:00:00
2901,Bulky,7,51.566,4.788,11.6,Cloudy,2026-05-31 04:56:00
2902,Residual,4,51.605,4.816,10.2,Storm,2026-05-31 07:58:00
2903,Residual,5,51.615,4.76,16.3,Rain,2026-05-31 08:44:00
2904,Plastic,5,51.612,4.756,4.9,Storm,2026-05-31 12:55:00
2905,Glass,8,51.6,4.805,12.5,Cloudy,2026-05-31 14:44:00
2906,Paper/Cardboard,10,51.612,4.756,16.8,Fog,2026-05-31 18:32:00
2907,Paper/Cardboard,11,51.605,4.816,15.1,Sunny,2026-05-31 23:01:00
2908,Electronics,6,51.615,4.76,19.3,Sunny,2026-06-01 01:35:00
2909,Residual,1,51.568,4.73,10.1,Rain,2026-06-01 02:07:00
2910,Paper/Cardboard,4,51.612,4.756,12.6,Rain,2026-06-01 04:59:00
2911,Electronics,9,51.599,4.717,10.7,Sunny,2026-06-01 13:06:00
2912,Plastic,12,51.5887,4.775,15.3,Sunny,2026-06-01 17:09:00
2913,Glass,6,51.6,4.765,14.4,Storm,2026-06-01 20:41:00
2914,Paper/Cardboard,5,51.586,4.756,13.2,Storm,2026-06-01 21:25:00
2915,Glass,7,51.55,4.812,16.8,Rain,2026-06-01 23:53:00
2916,Glass,3,51.615,4.76,18.6,Storm,2026-06-02 12:13:00
2917,Paper/Cardboard,4,51.6,4.805,16.2,Storm,2026-06-02 13:46:00
2918,Residual,12,51.5886,4.7766,22.2,Sunny,2026-06-02 16:11:00
2919,Residual,10,51.571,4.808,15.6,Sunny,2026-06-02 21:23:00
2920,Plastic,10,51.5862,4.7805,14.1,Cloudy,2026-06-02 22:33:00
